,Date,Text,Location,Person,Organization,siren
1147,14.03.2024 22:06:16 UTC+03:00,"IDF: Sirens sounded in Netiv HaAssara, a community near the Gaza Strip.",['Gaza Strip'],['Netiv HaAssar'],[],1
1148,14.03.2024 22:29:17 UTC+03:00,"IDF: Attached is a link to the IDF website, where further updates on one fallen soldier have been published:https://www.idf.il/59780",[],[],"['ID', 'IDF']",0
1149,14.03.2024 23:08:20 UTC+03:00,"IDF:Terrorists Who Barricaded Themselves on the Fifth Floor of a Multi-Story Building Eliminated by the Maglan UnitDuring searches in a building in the Hamad area of Khan Yunis, soldiers of the Maglan Unit encountered a terrorist cell that had barricaded themselves on the fifth floor of the building. The soldiers entered from the fourth floor, fired at the terrorists, and directed 'Maoz' drones at them, along with other high-precision weapons, as the terrorists fired RPGs at them. The soldiers eliminated a number of terrorists during the exchange of fire.The forces directed an IAF aircraft to strike the building in which the terrorists were located and eliminated the remaining terrorists.Two IDF soldiers were critically injured as a result of the encounter.Attached is footage from the elimination of terrorists by Maglan Unit Soldiers:https://bit.ly/3IHIHzmAttached are related photos:https://IDFANC.activetrail.biz/ANC5365236","['Hamad', 'Khan Yunis']",[],"['IDF', 'Maglan Unit', 'Maglan Unit', 'IDF', 'Maglan Unit']",0
1150,15.03.2024 02:55:51 UTC+03:00,"IDF: The reports that the IDF attacked dozens of Gazans at an aid distribution point are false.As the IDF assesses the incident with the thoroughness that it deserves, we urge the media to do the same and only rely on credible information.",[],[],"['IDF', 'IDF', 'IDF']",0
1151,15.03.2024 10:02:31 UTC+03:00,"IDF:The IDF struck terrorist infrastructure in response to launches toward Israeli territory; IDF activity in the Gaza Strip continuesIn retaliation to the launches that were carried out yesterday toward the communities near the Gaza Strip, the IDF conducted aerial and artillery strikes toward terrorist infrastructure in the northern Gaza Strip.IDF troops also continue to operate in the area of Khan Yunis. Over the past day, the troops coordinated with the IAF to kill terrorists and locate weaponry. Several terrorists were eliminated by tank fire as well as precise sniper fire. The troops also destroyed terrorist infrastructure where Hamas operatives hid.In another incident, the troops identified several armed terror operatives loading explosive materials onto a vehicle. An aircraft stuck and eliminated the cell. Additional terrorists were later identified attempting to plant explosive devices in the area, and an aircraft eliminated them before they were able to do so.Moreover, IDF troops continue to operate in the central Gaza Strip and killed approximately 10 terrorists there over the past day. In one incident, IDF soldiers identified a terrorist cell near them. The troops fired shells toward them and eliminated the cell, as well as another terrorist operative that was identified a few minutes later.In a separate incident in the area, an additional terrorist cell was eliminated in close-quarters combat.Attached is video footage of the IDF strikes in the Gaza Strip:https://bit.ly/48UOoEUAttached is a video of IDF operational activity in the Gaza Strip:https://bit.ly/3IDz7O4Attached are photos of the IDF troops’ operational activity in the Gaza Strip:https://IDFANC.activetrail.biz/anc15032024685415461245","['Israeli', 'Gaza Strip', 'Gaza Strip', 'northern Gaza Strip', 'Khan Yunis', 'central Gaza Strip', 'Gaza Strip', 'Gaza Strip', 'Gaza Strip']",[],"['IDF', 'IDF', 'IDF', 'IDF', 'IDF', 'IAF', 'Hamas', 'IDF', 'IDF', 'IDF', 'IDF', 'IDF']",0
1152,15.03.2024 13:14:07 UTC+03:00,"IDF: On Thursday, 14 March 2024, the IDF facilitated the passage of a convoy of 31 humanitarian aid trucks containing food and supplies intended for distribution to civilians in the northern Gaza Strip.Approximately one hour before the arrival of the convoy to the humanitarian corridor, armed Palestinians opened fire while Gazan civilians were awaiting the arrival of the aid convoy. As aid trucks were entering, the Palestinian gunmen continued to shoot as the crowd of Gazans began looting the trucks. Additionally, a number of Gazan civilians were run over by the trucks.An intensive preliminary review conducted overnight by the IDF found that the IDF did not open fire at the at the aid convoy in Kuwait Square. A review of our operational systems and IDF forces on the ground found that no tank fire, air-strike or gunfire was carried out toward the Gazan civilians at the aid convoy.The IDF is continuing to review the incident.While the IDF continues its humanitarian effort to supply food and humanitarian aid to the civilians of the Gaza Strip, Hamas terrorists continue to harm Gazan civilians who are seeking food – and Hamas is blaming Israel for it.As a result, on the first Friday of the month of Ramadan, a smear campaign was created with the aim of spreading baseless misinformation for the sake of instigating violence in other arenas.","['northern Gaza Strip', 'Kuwait Square', 'Gaza Strip', 'Gaza', 'Israel']",[],"['IDF', 'IDF', 'IDF', 'IDF', 'IDF', 'IDF', 'IDF', 'Hamas', 'Hamas']",0
1153,15.03.2024 14:15:40 UTC+03:00,"IDF: Sirens sounded in Margaliot, northern Israel.","['Margaliot', 'northern Israel']",[],[],1
1154,15.03.2024 14:48:33 UTC+03:00,"IDF:A terror tunnel under a pepper field: The 7th Brigade combat team destroyed a terror tunnel and combat compounds in the Hamad area in Khan YunisThe soldiers of the 7th Armored Brigade combat team are operating in the west of Khan Yunis in the Hamad area, eliminating terrorists, locating and destroying tunnel shafts and enemy compounds.During searches in an agricultural pepper field, the forces located an offensive underground terror tunnel approximately 200 meters long, which was used by the Hamas terrorist organization near the Hamad area, weapons were located in the tunnel. Engineering forces in the combat team led the investigation and destruction of the tunnel.The forces located additional weapons in the area, including grenades, RPG missiles, explosives, rocket launchers, vests and cameras.Attached is footage from the activity of the 7th Brigade combat team:https://bit.ly/3wVMVRtAttached is aerial footage of the tunnel route located under the pepper field:https://bit.ly/3Vkie2yAttached is a photograph of the tunnel shaft:https://IDFANC.activetrail.biz/ANC150320232975Attached are additional photos:https://idfanc.activetrail.biz/ANC13034545","['Hamad area', 'Khan Yunis', 'Khan Yunis', 'Hamad area', 'Hamad area']",[],"['7th Brigade', '7th Armored Brigade', 'Hamas', '7th Brigade']",0
1155,15.03.2024 15:04:37 UTC+03:00,"IDF: Sirens sounded in Malkia, northern Israel.","['Malkia', 'northern Israel']",[],[],1
1156,15.03.2024 15:39:35 UTC+03:00,"IDF: Sirens sounded in Shtula, northern Israel.","['Shtula', 'northern Israel']",[],[],1
1157,15.03.2024 15:40:24 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1158,15.03.2024 15:41:28 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1159,15.03.2024 15:58:50 UTC+03:00,"IDF: A short while ago, a number of launches were identified from Lebanon toward the areas of Margaliot, Malkia, and Shtula in northern Israel. In response, IDF artillery struck the sources of the launches.A short while ago, fighter jets struck a Hezbollah observation post in the area of Ayta ash Shab, a military structure in the area Aalma El Chaeb, and terrorist infrastructure in the area of Labbouneh.Overnight, an additional Hezbollah military structure was struck in the area of Labbouneh, and IDF artillery struck in the areas of Wadi Hamoul and Houla in order to remove an imminent threat.Attached is video footage of the strikes:https://bit.ly/3vjlJLW","['Lebanon', 'Margaliot', 'Malkia', 'S', '##htula', 'northern Israel', 'Ayta ash Shab', 'Labbouneh', 'Labbouneh', 'Wadi Hamoul', 'Houla']",['Aalma El Chaeb'],"['IDF', 'IDF', 'Hezbollah', 'Hezbollah', 'IDF']",0
1160,15.03.2024 18:38:46 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1161,15.03.2024 19:59:21 UTC+03:00,"IDF:Exclusive footage of Palestinian gunmen opening fire in the midst of Gazan civilians about an hour before the humanitarian aid convoy entered the area of South ZeytunAbout an hour before the entry of the aid convoy last night, Palestinian gunmen were seen opening fire in the midst of a crowd of Gazan civilians. We emphasize that there was no opening of fire by IDF forces at the aid convoy in Kuwait Square. The IDF is continuing to examine the incident while making strenuous efforts to bring humanitarian aid to the residents of the Gaza Strip, while Hamas terrorists are harming the residents of Gaza and spreading lies with the purpose of blaming the State of Israel.Attached is footage of a Palestinian gunmen opening fire in the midst of Gazan civilians about an hour before the humanitarian aid convoy entered the South Zeytun area:https://bit.ly/4ckLzQo","['Gaza', 'South ZeytunAbout', 'Gaza', 'Kuwait Square', 'Gaza Strip', 'Gaza', 'Israel', 'Gaza', 'South Zeytun']",[],"['IDF', 'IDF', 'IDF', 'Hamas']",0
1162,15.03.2024 20:02:41 UTC+03:00,"IDF: Over the past few hours, a number of launches were identified from Lebanon toward the areas of Shtula, Har Dov, and Zar’it in northern Israel.A short while ago, IDF fighter jets struck a Hezbollah military site in the area of Houla, as well as an observation post belonging to the terrorist organization in the area of Marwahin. Furthermore, IDF artillery struck in the area of Wadi Hamoul in order to remove an imminent threat.Additionally, earlier today, Hezbollah terrorist infrastructure in the areas of Kfarkela and Labbouneh were struck.Attached is video footage of the strikes:https://bit.ly/3TChwfD","['Lebanon', 'Shtula', 'Har Dov', 'Zar', 'northern Israel', 'Houla', 'Marwahin', 'Wadi Hamoul', 'Kfarkela', 'Labbouneh']",[],"['IDF', 'IDF', 'Hezbollah', 'IDF', 'Hezbollah', '3']",0
1163,15.03.2024 20:47:54 UTC+03:00,"IDF:115 tons of food and water: Documentation of the entry of humanitarian aid by a WCK organization ship, accompanied by IDF naval and ground forcesA ship transporting humanitarian aid from the World Central Kitchen (WCK) organization, led by the United Arab Emirates, arrived today (Friday) in the Gaza Strip’s maritime space. This was in coordination with COGAT and in accordance with the government decision. IDF naval and ground forces are deployed to secure the area.The ship contained 130 pallets of humanitarian equipment, 115 tons of food and water, which were transferred to 12 WCK trucks, which will distribute them to the northern Gaza Strip. This is part of the broader humanitarian effort in the Gaza Strip being led by the United Arab Emirates and conducted in coordination with Israel.The vessels and goods underwent comprehensive security inspection. The coordinated entry of humanitarian aid was carried out in accordance with the agreement with the civilian company. It is important to emphasize that the delivery of humanitarian aid does not affect the maritime blockade.Footage of IDF forces in preparation of the docking area for the WCK ship:https://bit.ly/3VdEQBQFootage of the arrival of humanitarian aid from Cyprus:https://bit.ly/4cbyc5fAttached are relevant photographs:https://idfanc.activetrail.biz/ANC15032412","['United Arab Emirates', 'Gaza Strip', 'northern Gaza Strip', 'Gaza Strip', 'United Arab Emirates', 'Israel', 'Cyprus']",[],"['WCK', 'IDF', 'World Central Kitchen', 'WCK', 'COGAT', 'IDF', 'WC', 'IDF', 'WCK']",0
1164,15.03.2024 21:25:42 UTC+03:00,"IDF: Sirens sounded in Shlomi, northern Israel.","['Shlomi', 'northern Israel']",[],[],1
1165,15.03.2024 22:01:18 UTC+03:00,IDF: Sirens sounded in communities near the Gaza Strip.,['Gaza Strip'],[],[],1
1166,15.03.2024 23:28:02 UTC+03:00,"IDF: Earlier today (Friday), a launch from northern Gaza toward the city of Sderot was identified and successfully intercepted by the IDF Aerial Defense Array.A few minutes after the identification, the IDF and IAF carried out a joint aircraft and artillery strike on the launcher, which was located in the northern Gaza Strip. The launcher was destroyed as a result of the strike.Attached is video footage of the strike on the launcher:https://bit.ly/3PpCzzM","['northern Gaza', 'Sderot', 'northern Gaza Strip']",[],"['IDF', 'IDF Aerial Defense Array', 'IDF', 'IAF']",0
